Age,Productivity_Score,Meetings_Per_Week,Job_Satisfaction,WFH_Days_Per_Week,Has_Children_Yes,Location_Type_Suburban,Location_Type_Urban,Department_Group,Education_Group,Job_Level_Group,Company_Size_Group,WFH_Category
0.19444444444444442,0.3486725663716814,0.33333333333333337,1.0,1,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.19444444444444442,1.0,0.7333333333333334,1.0,5,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.638888888888889,0.5309734513274336,0.5333333333333333,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.6944444444444445,0.9840707964601769,0.6,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.19444444444444442,0.8283185840707963,0.6666666666666666,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.13888888888888895,1.0,0.2,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.4722222222222222,0.8053097345132743,0.6,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.2222222222222222,1.0,0.4666666666666667,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.5000000000000001,1.0,0.4,1.0,3,0.0,0.0,0.0,Tech,Bachelor/Master,Senior,Small,Medium
0.38888888888888895,0.9840707964601769,0.33333333333333337,1.0,2,1.0,1.0,0.0,Tech,Basic,Junior,Small,Medium
0.7222222222222222,0.9079646017699115,0.26666666666666666,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Medium
0.8055555555555555,0.6654867256637167,0.6,0.1764705882352935,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.19444444444444442,0.7557522123893805,0.26666666666666666,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.25,0.5646017699115045,0.33333333333333337,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.41666666666666663,1.0,0.4666666666666667,1.0,3,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.44444444444444453,0.8920353982300886,0.26666666666666666,1.0,2,0.0,1.0,0.0,Tech,Basic,Junior,Large,Medium
0.5000000000000001,0.9345132743362832,0.4,1.0,4,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.3055555555555556,0.6725663716814159,0.5333333333333333,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.13888888888888895,0.8283185840707963,0.4,0.117647058823529,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.0,0.5238938053097344,0.4666666666666667,1.0,3,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.16666666666666663,0.5929203539823009,0.4666666666666667,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,0.7964601769911503,0.0,0.33823529411764675,1,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Low
0.2222222222222222,0.9787610619469025,0.26666666666666666,1.0,4,0.0,0.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.41666666666666663,0.7929203539823009,0.26666666666666666,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Medium
0.33333333333333337,0.8902654867256636,0.26666666666666666,1.0,0,0.0,1.0,0.0,Non-Tech,Basic,Junior,Large,Low
0.2222222222222222,1.0,0.33333333333333337,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.2222222222222222,1.0,0.13333333333333336,1.0,2,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.611111111111111,1.0,0.5333333333333333,1.0,1,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.5277777777777778,0.7185840707964599,0.4666666666666667,1.0,3,0.0,1.0,0.0,Tech,Basic,Senior,Large,Medium
0.8055555555555555,1.0,0.26666666666666666,1.0,0,1.0,0.0,0.0,Non-Tech,Advanced,Senior,Large,Low
0.25,0.5168141592920354,0.8,0.08823529411764675,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.5000000000000001,0.3557522123893806,0.8666666666666667,1.0,1,0.0,0.0,1.0,Tech,Basic,Junior,Large,Low
0.611111111111111,0.5451327433628317,0.4,1.0,2,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.5555555555555555,0.7380530973451327,0.5333333333333333,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.4722222222222222,0.4035398230088494,0.4,1.0,1,0.0,0.0,1.0,Non-Tech,Basic,Junior,Small,Low
0.638888888888889,1.0,0.7333333333333334,1.0,3,1.0,1.0,0.0,Tech,Basic,Junior,Small,Medium
0.6944444444444445,1.0,0.2,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.5000000000000001,0.4902654867256637,0.5333333333333333,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.3055555555555556,0.46548672566371674,0.7333333333333334,1.0,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.38888888888888895,0.5345132743362833,0.4666666666666667,1.0,5,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.638888888888889,1.0,0.6,1.0,2,0.0,1.0,0.0,Tech,Basic,Senior,Large,Medium
0.13888888888888895,0.8035398230088495,0.5333333333333333,1.0,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.44444444444444453,0.8300884955752212,0.8,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.25,1.0,0.13333333333333336,0.8382352941176467,2,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.6666666666666666,0.5699115044247787,0.5333333333333333,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.38888888888888895,1.0,0.4666666666666667,1.0,2,1.0,1.0,0.0,Non-Tech,Advanced,Senior,Small,Medium
0.36111111111111116,1.0,0.26666666666666666,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,High
0.0,1.0,0.33333333333333337,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.2777777777777778,0.8371681415929202,0.4666666666666667,1.0,4,1.0,0.0,1.0,Non-Tech,Basic,Junior,Small,High
0.38888888888888895,1.0,0.6666666666666666,1.0,3,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.41666666666666663,0.9964601769911503,0.33333333333333337,1.0,5,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.7499999999999999,0.8654867256637169,0.7333333333333334,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.33333333333333337,0.27256637168141595,0.5333333333333333,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Medium
0.41666666666666663,0.8477876106194691,0.2,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.5000000000000001,1.0,0.26666666666666666,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.38888888888888895,1.0,0.26666666666666666,1.0,2,0.0,0.0,1.0,Non-Tech,Advanced,Senior,Small,Medium
0.2222222222222222,1.0,0.33333333333333337,1.0,0,1.0,0.0,0.0,Tech,Basic,Junior,Small,Low
0.38888888888888895,0.5716814159292034,0.5333333333333333,1.0,4,0.0,0.0,0.0,Tech,Basic,Senior,Small,High
0.611111111111111,0.5203539823008849,0.33333333333333337,1.0,5,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.08333333333333337,0.8300884955752212,0.5333333333333333,1.0,4,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.38888888888888895,0.6442477876106196,0.4,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.19444444444444442,0.8336283185840707,0.26666666666666666,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.7499999999999999,0.584070796460177,0.4666666666666667,1.0,5,0.0,0.0,1.0,Tech,Advanced,Junior,Large,High
0.33333333333333337,1.0,0.5333333333333333,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.2222222222222222,0.7982300884955751,0.6,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.8055555555555555,0.5380530973451327,0.6,1.0,4,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Small,High
0.0,1.0,0.6666666666666666,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.0,1.0,0.4,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.44444444444444453,1.0,0.4666666666666667,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,High
0.2222222222222222,1.0,0.7333333333333334,1.0,5,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.08333333333333337,0.4902654867256637,0.33333333333333337,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.5277777777777778,1.0,0.0,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.41666666666666663,0.9592920353982302,0.7333333333333334,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.19444444444444442,0.5451327433628317,0.4666666666666667,1.0,4,1.0,1.0,0.0,Tech,Advanced,Junior,Large,High
0.5555555555555555,0.5185840707964602,0.6666666666666666,1.0,0,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.5000000000000001,1.0,0.6,1.0,3,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Medium
0.33333333333333337,0.7380530973451327,0.26666666666666666,1.0,1,1.0,0.0,1.0,Non-Tech,Advanced,Junior,Small,Low
0.8055555555555555,0.8035398230088495,0.4666666666666667,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.08333333333333337,1.0,0.33333333333333337,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.0,0.9415929203539823,0.5333333333333333,1.0,2,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.16666666666666663,1.0,0.2,0.044117647058822484,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,0.663716814159292,0.4,1.0,0,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,Low
0.41666666666666663,1.0,0.5333333333333333,1.0,1,1.0,1.0,0.0,Tech,Advanced,Senior,Small,Low
0.2777777777777778,0.9858407079646017,0.33333333333333337,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.44444444444444453,0.6672566371681417,0.4,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Medium
0.02777777777777779,0.6761061946902656,0.5333333333333333,1.0,5,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.6944444444444445,0.679646017699115,0.6,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,0.7415929203539824,0.2,1.0,2,1.0,0.0,0.0,Non-Tech,Basic,Senior,Small,Medium
0.638888888888889,0.9486725663716813,0.8666666666666667,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.44444444444444453,0.9787610619469025,0.5333333333333333,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.4722222222222222,0.9150442477876106,0.6,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.5000000000000001,1.0,0.2,1.0,3,0.0,0.0,1.0,Non-Tech,Basic,Junior,Large,Medium
0.6666666666666666,0.9592920353982302,0.4666666666666667,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.5277777777777778,0.3221238938053097,0.4666666666666667,1.0,2,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.6944444444444445,0.7292035398230088,0.4,1.0,4,0.0,0.0,1.0,Non-Tech,Advanced,Junior,Small,High
0.16666666666666663,0.7451327433628316,0.5333333333333333,1.0,3,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.8055555555555555,0.7327433628318585,0.5333333333333333,1.0,5,1.0,1.0,0.0,Tech,Basic,Senior,Large,High
0.33333333333333337,0.6424778761061947,0.5333333333333333,0.6617647058823533,3,0.0,0.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.0,1.0,0.2,1.0,0,0.0,1.0,0.0,Non-Tech,Basic,Junior,Large,Low
0.38888888888888895,0.5823008849557523,0.5333333333333333,1.0,5,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.5555555555555555,1.0,0.4,1.0,1,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,Low
0.19444444444444442,0.7044247787610618,0.4666666666666667,1.0,5,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.2222222222222222,0.9168141592920354,0.4666666666666667,1.0,2,1.0,0.0,0.0,Non-Tech,Basic,Junior,Large,Medium
0.0,0.5716814159292034,0.26666666666666666,1.0,2,0.0,0.0,1.0,Non-Tech,Basic,Junior,Large,Medium
0.2222222222222222,0.8035398230088495,0.6,0.367647058823529,5,1.0,0.0,0.0,Non-Tech,Basic,Senior,Small,High
0.0,0.8247787610619468,0.4,1.0,1,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.5277777777777778,0.752212389380531,0.4666666666666667,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Small,Medium
0.5555555555555555,0.8230088495575221,0.8,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.44444444444444453,1.0,0.5333333333333333,1.0,1,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Low
0.11111111111111116,0.6000000000000001,0.4,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.33333333333333337,1.0,0.6,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Small,High
0.05555555555555558,0.8743362831858408,0.4,1.0,4,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.7222222222222222,0.9610619469026547,0.5333333333333333,1.0,5,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,High
0.5555555555555555,1.0,0.26666666666666666,1.0,3,1.0,0.0,1.0,Non-Tech,Advanced,Senior,Small,Medium
0.36111111111111116,1.0,0.6,1.0,2,0.0,0.0,1.0,Tech,Basic,Senior,Large,Medium
0.0,0.3061946902654866,0.13333333333333336,1.0,5,1.0,0.0,1.0,Non-Tech,Basic,Junior,Small,High
0.2777777777777778,1.0,0.13333333333333336,0.8970588235294112,2,0.0,0.0,0.0,Non-Tech,Basic,Senior,Small,Medium
0.8055555555555555,0.9575221238938052,0.9333333333333333,1.0,2,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.5000000000000001,1.0,0.6,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.19444444444444442,0.7575221238938052,0.4,1.0,2,0.0,1.0,0.0,Non-Tech,Advanced,Junior,Large,Medium
0.6944444444444445,0.7787610619469025,0.4666666666666667,1.0,3,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.5833333333333334,0.8,0.4666666666666667,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Small,Medium
0.36111111111111116,0.8902654867256636,0.5333333333333333,1.0,1,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Low
0.5277777777777778,0.9256637168141593,0.2,0.7794117647058822,1,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.44444444444444453,0.7610619469026547,0.8,0.6617647058823533,1,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.5833333333333334,1.0,0.4666666666666667,1.0,3,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.611111111111111,0.8247787610619468,0.13333333333333336,1.0,0,0.0,0.0,1.0,Non-Tech,Basic,Senior,Small,Low
0.2222222222222222,0.5256637168141594,0.4666666666666667,1.0,0,0.0,0.0,0.0,Tech,Bachelor/Master,Junior,Large,Low
0.7777777777777778,0.8761061946902655,0.6,1.0,3,1.0,0.0,1.0,Tech,Advanced,Junior,Small,Medium
0.38888888888888895,0.6230088495575221,0.6666666666666666,1.0,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.19444444444444442,0.5752212389380531,0.4,1.0,5,0.0,1.0,0.0,Non-Tech,Advanced,Junior,Large,High
0.2777777777777778,1.0,0.4666666666666667,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.44444444444444453,0.8353982300884957,0.4,1.0,3,0.0,0.0,0.0,Non-Tech,Advanced,Junior,Large,Medium
0.4722222222222222,1.0,0.6,1.0,3,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.19444444444444442,0.0,0.4666666666666667,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.33333333333333337,1.0,0.7333333333333334,1.0,5,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.888888888888889,0.4495575221238939,0.06666666666666667,1.0,0,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.44444444444444453,0.8761061946902655,0.6666666666666666,1.0,1,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.36111111111111116,0.8371681415929202,0.33333333333333337,1.0,5,0.0,1.0,0.0,Tech,Basic,Junior,Large,High
0.38888888888888895,1.0,0.7333333333333334,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.5000000000000001,1.0,0.26666666666666666,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.08333333333333337,0.7716814159292034,0.6666666666666666,0.27941176470588047,0,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Low
0.0,0.8867256637168139,0.4666666666666667,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.44444444444444453,1.0,0.4666666666666667,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,High
0.5000000000000001,0.9097345132743364,0.6,1.0,2,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.2222222222222222,0.38407079646017706,0.4666666666666667,1.0,0,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.7499999999999999,0.8814159292035397,0.26666666666666666,1.0,3,0.0,1.0,0.0,Tech,Advanced,Senior,Large,Medium
0.41666666666666663,1.0,0.5333333333333333,1.0,4,0.0,0.0,1.0,Tech,Basic,Senior,Large,High
0.611111111111111,1.0,0.26666666666666666,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,Medium
0.7777777777777778,1.0,0.4,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.2222222222222222,0.87787610619469,0.33333333333333337,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,0.6955752212389379,0.6,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.5555555555555555,1.0,0.6666666666666666,1.0,1,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Low
0.5000000000000001,0.46548672566371674,0.13333333333333336,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.0,0.34159292035398225,0.33333333333333337,1.0,0,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Low
0.7222222222222222,1.0,0.7333333333333334,1.0,2,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.4722222222222222,0.9469026548672566,0.4,1.0,0,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.41666666666666663,0.9044247787610618,0.5333333333333333,1.0,3,0.0,1.0,0.0,Tech,Basic,Junior,Small,Medium
0.2222222222222222,0.8123893805309734,0.8666666666666667,1.0,1,1.0,1.0,0.0,Non-Tech,Basic,Junior,Small,Low
0.16666666666666663,0.8814159292035397,0.4666666666666667,1.0,4,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.33333333333333337,1.0,0.13333333333333336,0.764705882352942,0,1.0,0.0,0.0,Tech,Bachelor/Master,Junior,Large,Low
0.638888888888889,0.856637168141593,0.6666666666666666,1.0,0,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.4722222222222222,0.5079646017699115,0.6666666666666666,1.0,2,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.5277777777777778,1.0,0.26666666666666666,1.0,4,1.0,0.0,1.0,Tech,Basic,Senior,Large,High
0.638888888888889,1.0,0.5333333333333333,1.0,1,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,Low
0.0,0.20353982300884954,0.4666666666666667,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.25,1.0,0.6,1.0,0,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.05555555555555558,0.9469026548672566,0.13333333333333336,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.02777777777777779,0.5911504424778762,0.33333333333333337,0.14705882352941124,4,0.0,0.0,0.0,Non-Tech,Advanced,Junior,Large,High
0.638888888888889,1.0,0.8666666666666667,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.2222222222222222,0.6212389380530972,0.7333333333333334,1.0,5,1.0,0.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.44444444444444453,0.9592920353982302,0.5333333333333333,1.0,0,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Low
0.33333333333333337,0.8530973451327433,0.6666666666666666,1.0,5,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.4722222222222222,0.9380530973451326,0.5333333333333333,1.0,4,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,High
0.36111111111111116,0.8991150442477875,0.06666666666666667,1.0,3,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Medium
0.02777777777777779,0.9433628318584071,0.7333333333333334,1.0,0,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.5833333333333334,1.0,0.26666666666666666,1.0,2,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.2222222222222222,0.6814159292035398,0.4666666666666667,1.0,5,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.5555555555555555,1.0,0.2,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Medium
0.25,0.7539823008849555,0.26666666666666666,0.6323529411764692,3,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.25,0.6123893805309732,0.4,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.2777777777777778,0.270796460176991,0.4,1.0,1,0.0,1.0,0.0,Non-Tech,Advanced,Junior,Large,Low
0.861111111111111,1.0,0.4666666666666667,1.0,1,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.44444444444444453,1.0,0.9333333333333333,1.0,3,0.0,0.0,0.0,Non-Tech,Basic,Senior,Small,Medium
0.611111111111111,1.0,0.7333333333333334,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.2777777777777778,0.7168141592920354,0.6,0.617647058823529,5,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.3055555555555556,1.0,0.6666666666666666,1.0,0,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.33333333333333337,0.5876106194690265,0.33333333333333337,0.882352941176471,4,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,High
0.33333333333333337,1.0,0.6,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.5277777777777778,1.0,0.13333333333333336,1.0,1,0.0,1.0,0.0,Non-Tech,Basic,Senior,Large,Low
0.36111111111111116,0.8123893805309734,0.5333333333333333,1.0,1,1.0,0.0,0.0,Tech,Bachelor/Master,Junior,Small,Low
0.5277777777777778,1.0,0.26666666666666666,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.33333333333333337,0.752212389380531,0.5333333333333333,1.0,5,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.0,0.3699115044247787,0.6666666666666666,0.5735294117647047,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.5833333333333334,0.463716814159292,0.4,1.0,2,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.44444444444444453,0.9663716814159291,0.6666666666666666,1.0,0,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Low
0.5833333333333334,1.0,0.4666666666666667,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,High
0.0,0.7646017699115044,0.33333333333333337,1.0,4,1.0,1.0,0.0,Non-Tech,Basic,Junior,Small,High
0.861111111111111,0.4495575221238939,0.4666666666666667,0.38235294117646923,2,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,Medium
0.3055555555555556,0.8300884955752212,0.8,1.0,5,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Small,High
0.611111111111111,0.9203539823008848,0.4666666666666667,0.9264705882352935,0,0.0,1.0,0.0,Non-Tech,Advanced,Junior,Large,Low
0.08333333333333337,0.8672566371681416,0.4,1.0,4,0.0,1.0,0.0,Non-Tech,Advanced,Junior,Small,High
0.5000000000000001,1.0,0.26666666666666666,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.8333333333333334,0.9185840707964603,0.6,1.0,2,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.3055555555555556,1.0,0.13333333333333336,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.38888888888888895,1.0,0.26666666666666666,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.4722222222222222,1.0,0.33333333333333337,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.38888888888888895,1.0,0.5333333333333333,1.0,2,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.44444444444444453,1.0,0.5333333333333333,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.33333333333333337,0.7946902654867256,0.4,1.0,1,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.38888888888888895,1.0,0.4666666666666667,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.611111111111111,1.0,0.6666666666666666,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Small,Medium
